id,final_d,emp_length_int,home_ownership_cat,annual_inc,income_cat,loan_amount,term_cat,application_type_cat,purpose_cat,interest_payment_cat,loan_condition_cat,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment
9517,1052012,4,1,70000,1,15000,2,1,6,2,0,20.62,F,15.46,17225.67,15000,0,402.61
9518,1032013,10,3,95610,1,6000,1,1,9,1,0,10.99,B,21.56,6807.71,6000,0,196.41
9519,1062014,10,3,117000,2,30000,2,1,6,2,1,19.69,E,19.9,27810.98,12354.9,2541.86,789.66
9520,1062012,1,3,49000,1,4000,1,1,6,2,1,17.49,D,11.46,1536.93,906.88,107.63,143.59
9521,1042012,2,3,48000,1,15000,1,1,1,2,1,13.99,C,12.05,4093.84,2809.88,0,512.6
9522,1092013,8,1,56950,1,28000,1,1,6,1,0,8.49,A,19.79,31410.44,28000,0,883.77
9523,1082014,10,3,128000,2,6000,1,1,6,1,0,7.49,A,24.84,6714.529172,6000,0,186.61
9524,1102013,4,1,65000,1,8400,1,1,1,1,0,6.99,A,9.14,9242.79,8400,0,259.33
9525,1082014,10,1,150000,2,18400,1,1,6,2,0,14.79,C,9.79,22885.70505,18400,0,635.96
9526,1122011,10,1,66072,1,2500,1,1,4,1,1,11.49,B,7.68,329,236.83,0,82.43
9527,1102013,7,3,185000,2,28000,1,1,6,2,0,17.49,D,16.32,35404.53,28000,0,1005.12
9528,1122015,6.05,1,25000,1,12725,2,1,6,1,0,10.59,B,13.82,14223.36,10597.75,0,274.08
9529,1082014,1,1,145000,2,10000,1,1,1,1,0,10.99,B,15.12,11810.8452,10000,0,327.34
9530,1082014,10,1,60000,1,5000,1,1,7,1,0,8.49,A,16.52,5677.500449,5000,0,157.82
9531,1052013,1,3,9600,1,3250,1,1,3,1,0,11.49,B,11.88,3739.16,3250,0,107.16
9532,1042013,10,1,140000,2,3725,1,1,1,1,0,10.59,B,18.57,4119.79,3725,0,121.23
9533,1082014,5,3,93218,1,12000,1,1,4,1,0,11.49,B,14.79,10115.53681,8525,0,281.08
9534,1092014,1,1,45000,1,6000,1,1,3,2,0,15.99,D,3.84,7587.6877700000005,6000,0,210.92
9535,1092013,10,1,33600,1,14400,2,1,1,2,0,13.49,C,23.14,17816.56,14399.99,0,331.27
9536,1122015,5,3,42000,1,16000,2,1,6,1,0,11.49,B,14.83,18238.62,13267.56,0,351.81
9537,1032015,10,3,65000,1,8500,2,1,6,1,0,10.99,B,11.87,10853.466999999999,8500,0,184.77
9538,1082012,4,1,9600,1,2800,1,1,4,1,0,10.99,B,3,3046.08,2800,0,91.66
9539,1052013,7,1,105000,2,11200,1,1,2,2,1,13.99,C,13.5,8036.64,5948.79,15.48,382.74
9540,1122012,10,1,70000,1,12000,2,1,6,1,0,12.99,C,3.07,13782.74,12000,0,272.98
9541,1042012,10,3,54000,1,4000,1,1,7,1,0,6.99,A,3.29,4113.06,4000,0,123.5
9542,1042014,1,1,42996,1,10000,2,1,4,1,0,10.99,B,4.55,12296.554709999999,10000,0,217.38
9543,1062014,7,1,42870,1,2000,1,1,1,1,0,5.42,A,11.73,2169.335364,2000,0,60.32
9544,1122012,10,1,157000,2,25000,2,1,3,2,0,15.99,D,7.29,18783.36,15875,0,385.97
9545,1052014,10,3,80000,1,10000,1,1,6,1,0,10.59,B,22.53,11627.006290000001,10000,0,325.45
9546,1032012,6,3,81600,1,14000,2,1,7,2,0,13.49,C,28.13,14915.6,14000,0,322.07
9547,1092014,9,1,150000,2,21000,2,1,6,2,1,19.29,E,14,21299.99,10143.64,1595.63,548.11
9548,1102011,9,1,62069,1,20375,2,1,6,2,0,18.39,E,16.16,20689.3,20375,0,521.73
9549,1122015,7,1,90000,1,25000,2,1,6,2,0,18.39,E,21.67,33286.52,20214.4,0,640.16
9550,1022014,0.5,3,55000,1,6000,1,1,7,1,0,12.99,C,19.11,7215.06,6000,0,202.14
9551,1122013,2,1,48000,1,8000,1,1,6,1,0,10.59,B,3.58,9230.69,8000,0,260.36
9552,1122015,10,3,48000,1,25000,2,1,7,1,0,11.99,B,2.7,28861.98,20714.37,0,555.99
9553,1042012,10,3,55000,1,9500,1,1,1,1,0,7.49,A,24.46,9893.99,9499.99,0,295.47
9554,1062014,5,1,60000,1,6000,1,1,4,1,0,11.49,B,13.18,7113.153459,6000,0,197.83
9555,1082012,3,1,58576,1,8400,1,1,3,1,1,7.49,A,15.32,3462.17,2588.44,333.53,261.26
9556,1022014,4,3,81996,1,12000,2,1,4,1,0,10.99,B,7.17,13018.21282,10675,0,232.05
9557,1122014,1,1,54000,1,5100,2,1,12,2,1,21.36,F,10.09,5892.87,2769.27,341.13,139.01
9558,1122012,10,3,87600,1,15000,1,1,2,1,0,8.49,A,16.84,16373.16,15000,0,473.45
9559,1022012,2,1,67500,1,20000,1,1,6,1,0,10.99,B,23.98,20903.99,20000,0,654.68
9560,1122012,3,3,125000,2,10000,1,1,7,1,0,5.99,A,0.14,10643.08,10000.01,0,304.18
9561,1082014,5,1,90000,1,15000,1,1,1,1,0,11.49,B,12.57,17796.63853,15000,0,494.57
9562,1122013,10,2,41000,1,14000,2,1,6,2,1,20.62,F,8.22,11065.96,4589.9,933.13,375.77
9563,1042015,9,1,101877,2,12500,1,1,6,1,0,11.99,B,15.45,10029.357109999999,8400,0,278.97
9564,1122015,3,1,49008,1,17000,2,1,4,1,0,11.99,B,16.99,19645.84,14098.23,0,378.07
9565,1082014,6.05,1,59256,1,17600,1,1,6,1,0,12.99,C,21.85,21343.6591,17600,0,592.93
9566,1072012,7,3,60000,1,30000,2,1,6,2,1,20.25,F,18.42,7988.31,3155.84,9.11,799
9567,1082014,10,3,144000,2,7000,1,1,6,1,0,10.59,B,11.68,8198.529378,7000,0,227.82
9568,1122015,10,3,113713,2,21000,2,1,6,2,0,19.29,E,24.88,28470.52,16900.97,0,548.11
9569,1092011,2,1,34560,1,1200,1,1,4,2,1,19.29,E,8.65,96.96,24.87,52.8,44.17
9570,1022014,4,1,75000,1,15000,1,1,6,1,0,9.99,B,16.56,17330.55,15000,0,483.94
9571,1062012,10,1,26000,1,1250,1,1,4,1,0,11.49,B,22.15,1356.49,1250,0,41.22
9572,1102012,5,1,30000,1,19075,1,1,3,1,0,7.49,A,18.88,20464.01,19075,0,593.27
9573,1082014,2,1,51000,1,3200,1,1,6,1,0,10.99,B,23.19,3769.2624960000003,3200,0,104.75
9574,1102014,0.5,1,37500,1,11000,1,1,1,1,0,8.49,A,22.34,12488.708840000001,11000,0,347.2
9575,1082014,0.5,1,50000,1,6000,1,1,6,1,0,7.49,A,6.96,6715.4959579999995,6000,0,186.61
9576,1032015,10,3,315000,3,30000,2,1,4,2,0,17.99,E,3.39,44190.0584,30000,0,761.64
9577,1082014,4,1,43000,1,3800,1,1,1,1,0,6.99,A,3.18,4222.611629,3800,0,117.32
9578,1022012,10,3,40000,1,13225,2,1,6,2,1,19.69,E,24.33,5088.64,813.4,2991.24,348.11
9579,1032014,2,3,62000,1,5000,1,1,8,1,0,5.42,A,12.75,5393.82,5000,0,150.8
9580,1092013,0.5,1,80000,1,8000,1,1,3,2,0,16.89,D,7.03,9992.56,7999.99,0,284.79
9581,1032012,5,3,52000,1,16800,2,1,6,2,1,16.89,D,10.85,2914.21,1307,16.28,416.54
9582,1032014,0.5,1,54000,1,4850,1,1,6,1,0,8.49,A,5.67,5489.945173,4850,0,153.09
9583,1112015,10,1,70000,1,7000,2,1,4,2,0,17.49,D,2.06,10446.040009999999,7000,0,175.82
9584,1122012,3,3,45000,1,22000,2,1,12,2,1,13.49,C,7.97,8096.74,4501.68,11.78,506.11
9585,1042012,3,1,40000,1,8000,1,1,6,1,0,11.49,B,19.68,8560.56,8000,0,263.78
9586,1012014,3,1,50004,1,25000,2,1,6,2,0,21.36,F,17.13,35881.68,25000.01,0,681.41
9587,1112012,3,1,36000,1,20000,2,1,4,2,1,13.99,C,12.9,6970.8,3776.07,0,465.27
9588,1122013,4,3,72400,1,35000,1,1,3,2,0,13.99,C,19.09,42792.5,35000,0,1196.05
9589,1102014,2,1,68000,1,25000,2,1,6,2,0,13.49,C,21.16,32895.16199,25000,0,575.12
9590,1052014,4,1,24996,1,5300,1,1,6,2,0,15.23,C,4.7,6612.9874310000005,5300,0,184.33
9591,1052012,10,3,62500,1,5000,1,1,6,1,0,8.49,A,13.31,5285.36,5000,0,157.82
9592,1082015,0.5,1,58000,1,25000,2,1,6,2,0,15.99,D,9.17,35838.73545,25000,0,607.82
9593,1012013,6,3,67000,1,6800,1,1,2,2,0,15.99,D,8.87,8046.95,6800,0,239.04
9594,1092012,4,1,67656,1,5100,2,1,7,2,1,15.99,D,12.26,1858.9,784.65,257.3,124
9595,1082014,0.5,3,112000,2,16000,1,1,7,1,0,6.99,A,5.05,17784.48426,16000,0,493.97
9596,1122015,2,1,60000,1,12000,2,1,6,2,0,16.89,D,19.98,17691.44,11980.77,0,297.53
9597,1082014,10,3,33000,1,3000,1,1,6,1,0,11.99,B,15.96,3586.5060909999997,3000,0,99.63
9598,1082014,3,3,40000,1,2200,1,1,1,1,0,8.49,A,19.23,2497.646863,2200,0,69.44
9599,1122012,2,1,85000,1,28000,1,1,6,1,0,7.49,A,23.84,30257.01,28000,0,870.85
9600,1082014,5,3,46800,1,6000,1,1,6,1,0,9.99,B,21.85,6964.367851999999,6000,0,193.58
9601,1112012,10,3,75000,1,30000,2,1,6,2,1,18.39,E,10.53,23049.46,5156.57,11528.56,768.19
9602,1012012,5,1,96000,1,18000,2,1,6,2,1,17.99,E,21.16,1178,375.72,0,456.99
9603,1082014,2,2,36000,1,8400,1,1,1,1,0,5.99,A,8.7,9197.969520999999,8400,0,255.51
9604,1092014,10,3,42500,1,7500,1,1,7,1,0,8.49,A,3.81,8517.356033,7500,0,236.73
9605,1052014,0.5,1,70000,1,10200,1,1,1,2,0,16.89,D,10.73,12997.568809999999,10200,0,363.1
9606,1082014,10,1,47000,1,6000,1,1,10,1,0,10.99,B,5.8,7064.711886,6000,0,196.41
9607,1012014,5,1,38000,1,3000,1,1,9,1,0,7.49,A,13.33,3310.44,3000,0,93.31
9608,1022012,10,3,118000,2,5000,1,1,7,1,0,5.42,A,10.9,5127.13,5000,0,150.8
9609,1082014,3,1,30000,1,7500,1,1,2,1,0,11.49,B,7.4,8898.915240999999,7500,0,247.29
9610,1082014,5,3,90000,1,17000,1,1,6,1,0,7.49,A,9.07,19032.13981,17000,0,528.73
9611,1042013,0.5,1,20520,1,5000,1,1,6,1,0,9.99,B,12.16,5618.54,5000,0,161.32
9612,1122015,4,3,93996,1,29900,2,1,6,2,0,13.49,C,27.92,29255.58,20176.68,0,563.04
9613,1032012,9,1,54000,1,8000,2,1,6,2,1,15.99,D,6.76,1352.89,636.44,0,194.51
9614,1122015,10,2,139000,2,12000,2,1,9,2,0,13.49,C,6.14,14346.88,9902,0,276.06
9615,1062014,2,1,19200,1,3675,1,1,3,1,0,8.49,A,17,4170.219577000001,3675,0,116
9616,1122013,2,3,119238,2,31000,2,1,6,1,0,11.99,B,8.36,38094.6,31000,0,689.43
9617,1092014,10,3,84000,1,21000,2,1,6,2,0,18.39,E,22.96,30251.90438,21000,0,537.73
9618,1112011,10,3,48000,1,13000,2,1,6,2,0,20.25,F,7.83,13651.1,13000,0,346.24
9619,1052014,0.5,1,48000,1,3000,1,1,4,2,0,14.79,C,11.1,3703.071735,3000,0,103.69
9620,1022014,0.5,1,56000,1,3200,1,1,3,1,0,10.99,B,4.2,3744.087807,3200,0,104.75
9621,1122015,10,3,72000,1,4500,2,1,2,1,0,9.99,B,7.55,4966.18,3760.09,0,95.59
9622,1022014,10,1,55200,1,4000,1,1,11,1,0,10.59,B,0.43,4661.367066,4000,0,130.18
9623,1042014,10,3,57400,1,8475,1,1,7,1,0,6.99,A,20.61,9402.556238,8475,0,261.65
9624,1082014,10,3,24000,1,4000,1,1,4,1,0,7.49,A,4.6,4476.797387,4000,0,124.41
9625,1012013,10,3,120000,2,8400,1,1,6,2,1,15.99,D,5.06,5019.26,3455.72,23.64,295.28
9626,1032014,7,3,76000,1,13500,1,1,1,1,0,8.49,A,21.63,15291.83111,13500,0,426.1
9627,1082014,6,3,60000,1,7000,1,1,3,1,0,12.99,C,9.54,8487.422254000001,7000,0,235.83
9628,1082014,8,1,60000,1,3600,1,1,4,1,0,9.99,B,14.78,4179.353501,3600,0,116.15
9629,1112011,2,1,60000,1,20000,1,1,1,2,0,16.49,D,11.8,20806.62,20000,0,707.99
9630,1082012,4,1,55000,1,18200,1,1,6,1,0,10.99,B,20.01,19643.11,18200,0,595.76
9631,1062013,10,3,135000,2,33600,2,1,6,1,0,11.99,B,7.88,39960.13,33600,0,747.25
9632,1112014,7,1,25000,1,7500,2,1,1,2,1,14.79,C,14.69,7390.84,4223.03,479.44,177.6
9633,1012014,4,1,9600,1,2000,1,1,6,2,0,15.99,D,15.63,2501.77,2000,0,70.31
9634,1112015,4,3,60000,1,15000,2,1,6,2,0,13.99,C,23.96,20784.23002,15000,0,348.95
9635,1062014,3,1,55000,1,10000,1,1,6,1,0,10.59,B,13.4,11702.905929999999,10000,0,325.45
9636,1122015,4,3,37500,1,12050,2,1,6,2,0,16.89,D,20.27,15491.34,9781.28,0,298.77
9637,1102013,4,1,158000,2,35000,2,1,6,2,1,20.99,F,18.93,19982.43,7691.14,2479.3,671.47
9638,1082014,0.5,1,71000,1,11600,1,1,3,1,0,10.99,B,2.11,13664.779019999998,11600,0,379.72
9639,1082014,2,3,91000,1,11525,1,1,3,1,0,7.49,A,26.12,12902.56125,11525,0,358.45
9640,1022012,7,1,62000,1,15600,1,1,6,1,0,7.49,A,23.85,16147.69,15600,0,485.19
9641,1082014,6,1,80000,1,12000,1,1,1,1,0,12.99,C,5.97,14505.652069999998,12000,0,404.27
9642,1062014,4,3,60852,1,14400,2,1,4,1,0,10.99,B,11.89,17850.65527,14400,0,313.02
9643,1032013,2,3,45000,1,8000,1,1,6,2,0,16.49,D,14,9646.26,7999.99,0,283.2
9644,1022014,8,1,33000,1,12000,1,1,6,1,0,8.49,A,12.55,13572.83866,12000,0,378.76
9645,1072012,8,3,115000,2,28000,1,1,6,1,0,8.49,A,6.05,29905.14,28000,0,883.77
9646,1102013,0.5,1,46000,1,5000,1,1,2,2,1,15.99,D,11.56,4801.11,3342.65,255.97,175.77
9647,1082014,0.5,3,39600,1,1500,1,1,4,2,0,15.99,D,2.64,1895.792077,1500,0,52.73
9648,1082014,0.5,3,53000,1,5025,1,1,5,1,0,7.49,A,6.32,5623.625839,5025,0,156.29
9649,1012016,10,3,107004,2,25000,2,1,6,2,0,15.23,C,17.97,31058.76,20401.33,0,597.78
9650,1102012,10,3,60000,1,20000,2,1,6,2,1,16.49,D,16.16,6882.1,3309.44,24.06,491.59
9651,1012013,2,1,47004,1,5550,1,1,6,1,0,7.49,A,7.97,6016.92,5550,0,172.62
9652,1102012,4,2,57240,1,15000,1,1,6,1,0,11.99,B,21.78,16768.87,15000,0,498.15
9653,1082014,10,3,48000,1,6625,1,1,1,1,0,8.49,A,27.65,7525.221998,6625,0,209.11
9654,1112012,2,3,57396,1,20000,2,1,6,2,0,13.99,C,25.78,23196.32,19999.99,0,465.27
9655,1082014,8,3,72000,1,4800,1,1,5,2,0,13.49,C,15.8,5857.167338,4800,0,162.87
9656,1032012,0.5,3,40000,1,3600,1,1,8,1,0,7.49,A,13.11,3745.44,3600,0,111.97
9657,1112013,1,3,55550,1,22500,1,1,6,1,0,7.49,A,14.82,24993.86,22500,0,699.79
9658,1012012,10,1,34482,1,7000,1,1,6,1,0,10.99,B,5.71,7304.1,7000,0,229.14
9659,1032014,3,1,60000,1,24000,1,1,1,1,0,10.99,B,17.32,28164.89541,24000,0,785.62
9660,1082014,4,3,128000,2,4800,1,1,10,1,0,12.99,C,7.84,5819.271524,4800,0,161.71
9661,1062015,10,3,52302,1,16000,2,1,6,1,1,10.99,B,19.75,15998.8,11438.67,16.5,347.8
9662,1102014,2,1,34000,1,20000,2,1,12,1,0,11.99,B,14.4,25700.47415,20000,0,444.79
9663,1082014,2,1,37200,1,6000,1,1,6,1,0,9.99,B,24,6963.981211,6000,0,193.58
9664,1082012,5,3,80000,1,22000,1,1,6,1,0,10.59,B,26.52,23856.93,22000,0,715.99
9665,1062014,10,3,60000,1,15000,1,1,1,1,0,8.49,A,11.52,17024.08401,15000,0,473.45
9666,1092012,5,3,89000,1,15000,1,1,6,2,0,16.89,D,18.11,17210.5,15000.01,0,533.98
9667,1082012,6.05,1,24000,1,9600,1,1,6,1,0,9.99,B,17.1,10427.87,9599.99,0,309.72
9668,1082014,2,3,42500,1,12600,1,1,6,1,0,9.99,B,19.6,14629.85339,12600,0,406.51
9669,1072014,4,3,60000,1,3250,1,1,7,2,0,13.49,C,15.28,3964.1193399999997,3250,0,110.28
9670,1012014,6,3,56000,1,5975,2,1,6,1,1,10.99,B,26.03,3636.92,2376.19,16.24,129.89
9671,1102013,9,3,45000,1,14000,1,1,6,1,0,11.49,B,20.19,16380.15,14000,0,461.6
9672,1032013,5,3,25344,1,4000,1,1,4,2,1,16.49,D,5.45,2804.87,1861.09,122.07,141.6
9673,1082014,7,1,68000,1,13000,1,1,6,1,0,7.49,A,10.45,14553.03211,13000,0,404.33
9674,1052013,7,1,110000,2,24000,1,1,6,2,0,15.62,D,16.25,28986.99,24000.01,0,839.28
9675,1032012,10,3,70000,1,3000,1,1,8,1,0,5.42,A,13.94,3077.02,3000,0,90.48
9676,1112013,10,3,38000,1,9600,1,1,7,1,0,7.49,A,14.31,10642.52,9600,0,298.58
9677,1122012,2,3,110000,2,9000,1,1,7,1,0,11.49,B,14.65,10124.14,9000,0,296.75
9678,1112015,10,3,140000,2,14000,2,1,7,2,0,13.99,C,15.99,19400.70002,14000,0,325.69
9679,1022014,6,1,65000,1,17000,1,1,1,1,0,8.49,A,12.61,19199.44498,17000,0,536.57
9680,1122015,6.05,3,63874,1,30000,2,1,7,1,0,11.99,B,4.53,34674.08,24882.66,0,667.19
9681,1082014,6,3,102000,2,8700,1,1,6,1,0,12.99,C,14.67,10548.293459999999,8700,0,293.1
9682,1082014,1,1,24000,1,3000,1,1,6,1,0,6.99,A,4.2,3333.734836,3000,0,92.62
9683,1122012,10,3,48000,1,2000,1,1,3,1,0,10.99,B,11.75,2236.65,2000,0,65.47
9684,1082014,3,3,51000,1,10000,1,1,6,1,0,8.49,A,24.68,11357.51205,10000,0,315.63
9685,1082014,7,3,50000,1,11000,1,1,8,2,0,16.89,D,15.31,14087.493980000001,11000,0,391.58
9686,1062014,5,1,51000,1,5600,1,1,5,1,0,7.49,A,12.52,6264.09839,5600,0,174.17
9687,1042013,10,1,82320,1,35000,2,1,6,2,1,15.62,D,8.16,17404.47,8109.51,1544.23,844.09
9688,1112013,10,3,93996,1,14000,2,1,7,1,0,11.49,B,11.49,16972.16,14000,0,307.83
9689,1042013,5,1,52000,1,12000,1,1,1,1,0,11.99,B,10.68,13774.48,12000,0,398.52
9690,1012012,5,1,110000,2,4500,1,1,1,2,0,13.49,C,3.5,4741.23,4500,0,152.69
9691,1122015,10,3,75000,1,17000,2,1,6,1,0,9.99,B,23.52,18770.44,14211.25,0,361.12
9692,1022013,2,3,88500,1,5000,1,1,6,2,0,13.99,C,20.16,5832.92,5000,0,170.87
9693,1092014,5,3,50000,1,12375,1,1,6,1,0,10.99,B,19.51,14675.398430000001,12375,0,405.09
9694,1062012,0.5,1,67200,1,26000,2,1,6,2,0,15.23,C,25.27,29123.25,26000,0,621.69
9695,1082014,6.05,1,29004,1,9975,1,1,6,1,0,10.99,B,17.67,11749.82373,9975,0,326.53
9696,1012012,10,1,40000,1,8000,1,1,6,1,1,11.99,B,24.9,1328.05,947.23,0,265.68
9697,1122012,4,3,56000,1,19125,1,1,6,2,0,13.99,C,14.68,22052.84,19125,0,653.56
9698,1022013,6.05,3,36000,1,14500,2,1,6,2,1,18.79,E,22.43,6365.12,2837.47,18.51,374.47
9699,1032012,6,1,65000,1,32500,1,1,6,1,0,9.99,B,19.51,29575.28,28250,0,911.42
9700,1092011,10,2,75000,1,29800,1,1,4,1,0,10.99,B,0.64,29240.66,28975,0,948.47
9701,1082014,7,3,56500,1,12000,1,1,1,1,0,7.49,A,9.35,13430.66366,12000,0,373.22
9702,1022014,10,3,73096,1,25000,2,1,4,1,0,11.99,B,17.68,31013.18447,25000,0,555.99
9703,1082012,3,3,60000,1,4000,1,1,6,2,1,15.62,D,10.82,1678.37,958.5,174.42,139.88
9704,1102012,10,3,72000,1,24000,1,1,6,1,0,7.49,A,26.43,25748.27,24000,0,746.44
9705,1012014,0.5,1,150000,2,18000,2,1,8,2,0,18.79,E,4.32,24890.48,18000,0,464.86
9706,1022013,6,1,97500,1,24000,1,1,6,1,0,10.99,B,9.32,27119.79,24000.01,0,785.62
9707,1062014,4,3,81996,1,24575,2,1,6,2,0,14.79,C,16.82,32653.464689999997,24575,0,581.94
9708,1032014,10,1,43000,1,1200,1,1,4,1,0,8.49,A,3.85,1358.3519210000002,1200,0,37.88
9709,1082014,0.5,1,65000,1,14000,1,1,6,1,0,10.99,B,21.14,16492.53131,14000,0,458.28
9710,1092014,5,2,62000,1,4800,1,1,1,2,0,15.62,D,14.07,6038.695299,4800,0,167.86
9711,1062013,3,1,105144,2,18000,2,1,6,2,0,15.99,D,23.27,22584.43,18000,0,437.63
9712,1102013,3,1,115000,2,12000,1,1,6,1,0,10.99,B,18.82,13940.69,12000,0,392.81
9713,1082014,1,1,70000,1,3500,1,1,6,1,0,5.42,A,0.41,3799.175321,3500,0,105.56
9714,1062014,2,3,250000,3,35000,2,1,7,2,0,15.23,C,10.77,45833.8881,35000,0,836.88
9715,1122015,0.5,1,45000,1,15000,2,1,4,2,0,19.69,E,15.09,20509.56,12052.39,0,394.83
9716,1122015,2,1,150000,2,4100,2,1,5,2,0,22.11,G,8.88,5895.1,3260.39,0,113.5
9717,1082014,3,3,96000,1,10000,1,1,7,1,0,5.42,A,1.69,10855.75023,10000,0,301.6
9718,1092012,6,1,52000,1,7000,1,1,6,1,0,5.99,A,10.68,7383.59,6999.99,0,212.93
9719,1042013,3,1,45000,1,2800,1,1,6,2,0,13.99,C,12.43,3301.23,2800,0,95.69
9720,1112011,6,3,27800,1,2600,2,1,6,2,0,20.25,F,4.96,2730.23,2600,0,69.25
9721,1122015,4,3,63000,1,3600,2,1,4,1,0,10.59,B,19.3,4012.88,2990.8,0,77.54
9722,1062015,10,3,91000,1,32350,2,1,7,2,1,21.74,F,21.3,39991.5,20753.43,34.38,888.7
9723,1082014,6,3,37000,1,7000,1,1,6,2,0,15.62,D,20.17,8805.994712,7000,0,244.79
9724,1032012,0.5,3,39660,1,4500,1,1,2,1,1,5.99,A,11.65,957.67,812.6,0,136.88
9725,1082013,4,3,36000,1,10000,1,1,6,2,1,15.99,D,21.6,9174.21,6915.25,176.97,351.53
9726,1122015,5,3,42000,1,12000,2,1,5,1,0,8.49,A,0.43,13863.6,11235.67,0,246.15
9727,1022013,10,1,80004,1,10000,2,1,4,2,1,13.99,C,6.33,4628.36,2304.13,450.56,232.64
9728,1082014,6,3,95000,1,21000,1,1,6,1,0,11.99,B,10.32,25105.42896,21000,0,697.41
9729,1122013,4,1,18996,1,4500,2,1,4,2,0,17.49,D,22.17,5987.76,4500,0,113.03
9730,1062013,4,3,69500,1,15000,1,1,4,1,0,10.59,B,9.5,16626.98,15000.01,0,488.18
9731,1122015,7,3,90000,1,21000,2,1,6,2,0,15.23,C,14.97,26300.14,17636.87,0,502.13
9732,1042012,10,3,130000,2,1600,1,1,10,2,0,13.99,C,9.01,1736.96,1600,0,54.68
9733,1082014,2,3,75000,1,9000,1,1,6,1,0,8.49,A,8.46,10222.64972,9000,0,284.07
9734,1082014,10,1,61000,1,11200,1,1,6,1,0,9.99,B,24.16,13001.57456,11200,0,361.34
9735,1082014,3,1,120000,2,14000,1,1,6,1,0,9.99,B,6.36,16250.344640000001,14000,0,451.68
9736,1082014,2,3,85000,1,15000,1,1,5,2,0,15.99,D,21.13,18975.348719999998,15000,0,527.29
9737,1122015,3,3,215000,3,10200,2,1,4,2,0,20.62,F,5.29,14227.34,8166.03,0,273.77
9738,1042012,3,3,48000,1,1400,1,1,7,2,0,14.79,C,10.9,1526.66,1400,0,48.39
9739,1082013,0.5,1,25000,1,5325,1,1,6,1,0,10.99,B,18.19,6153.38,5324.99,0,174.31
9740,1082014,10,3,38629,1,4800,1,1,4,1,0,9.99,B,16.5,5571.236894,4800,0,154.86
9741,1012015,0.5,1,38800,1,16425,2,1,6,2,0,19.29,E,24.22,22336.5556,16425,0,428.7
9742,1082014,0.5,1,53052,1,8000,1,1,4,1,0,9.99,B,18.95,9283.985086,8000,0,258.1
9743,1082014,5,3,83050,1,10000,1,1,6,2,0,13.49,C,22.56,12200.986340000001,10000,0,339.31
9744,1022013,2,2,34920,1,14400,2,1,6,1,0,11.49,B,23.99,16518.92,14400,0,316.63
9745,1082014,10,3,59000,1,2000,1,1,8,1,0,5.42,A,2.4,2170.7646879999998,2000,0,60.32
9746,1122011,1,1,34800,1,1000,1,1,4,1,0,11.99,B,20.69,1038.66,1000,0,33.21
9747,1122012,9,3,52000,1,20000,2,1,6,1,0,11.99,B,25.06,22885.11,20000.01,0,444.79
9748,1032014,3,1,53000,1,10000,1,1,6,1,0,9.99,B,13.97,11287.05082,10000,0,322.63
9749,1042014,8,3,84000,1,25000,2,1,6,2,0,20.62,F,11.67,36272.52436,25000,0,671.01
9750,1082012,5,3,190000,2,35000,2,1,7,2,0,15.23,C,0.9,39382.13,35000.01,0,836.88
9751,1082014,10,3,33000,1,5000,1,1,1,1,0,8.49,A,8.22,5674.462694,5000,0,157.82
9752,1032014,7,1,72000,1,25000,1,1,6,2,0,16.49,D,18.18,31676.299389999996,25000,0,884.99
9753,1022012,2,1,40000,1,2600,2,1,6,2,1,17.49,D,13.02,1327.08,54.82,1091.3,65.31
9754,1082014,1,1,65000,1,10000,1,1,3,1,0,9.99,B,1.61,11606.89139,10000,0,322.63
9755,1042015,10,1,67000,1,28000,2,1,6,2,0,13.49,C,25.9,37724.27186,28000,0,644.14
9756,1022014,0.5,1,21600,1,5000,1,1,6,1,0,9.99,B,15.5,5777.53,5000,0,161.32
9757,1062014,4,1,28800,1,7000,1,1,6,1,0,7.49,A,20.5,7825.7966400000005,7000,0,217.72
9758,1122015,10,3,96660,1,25000,2,1,6,1,0,11.49,B,20.09,28544.27,20761.36,0,549.69
9759,1012013,6,1,130000,2,15000,2,1,1,2,0,17.49,D,11.25,18364.63,15000,0,376.76
9760,1072014,0.5,1,18000,1,6000,1,1,6,1,0,7.49,A,20.47,6712.6835,6000,0,186.61
9761,1112011,5,1,70000,1,13000,1,1,6,1,0,11.99,B,7.59,13383.13,13000,0,431.73
9762,1082014,7,1,95000,1,4000,1,1,11,1,0,11.49,B,10.19,4744.706164,4000,0,131.89
9763,1082014,3,3,60000,1,35000,1,1,3,1,0,10.59,B,4.6,41003.05567,35000,0,1139.08
9764,1052015,4,1,91800,1,22100,2,1,4,1,0,10.99,B,7.69,28347.9495,22100,0,480.4
9765,1012013,0.5,1,46000,1,9600,1,1,1,1,0,10.99,B,23.79,10795.61,9600,0,314.25
9766,1042013,8,1,45000,1,4500,1,1,2,2,1,13.49,C,21.57,3194.23,2261.88,139.36,152.69
9767,1072014,0.5,3,36000,1,5600,1,1,6,1,0,7.49,A,12.67,6265.434158,5600,0,174.17
9768,1062015,10,3,82000,1,25000,2,1,6,1,0,12.99,C,14.91,33561.88767,25000,0,568.7
9769,1092015,9,2,127035,2,14000,2,1,6,2,0,18.39,E,21.19,21195.50332,14000,0,358.49
