id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
883622,2011,01/09/2011,1072015,7.0,RENT,1,Low,65000,1,4000, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,13.49,C,3,18.17,5401.322979,4000.0,0.0,92.02,ulster
883617,2011,01/09/2011,1122015,2.0,MORTGAGE,3,Medium,110000,2,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,20.47,29272.37,20065.99,0.0,574.55,Northern-Irl
883607,2011,01/09/2011,1042013,0.5,MORTGAGE,3,Low,64500,1,10000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,6.03,A,1,5.28,10703.8,10000.0,0.0,304.36,Northern-Irl
883605,2011,01/09/2011,1012012,3.0,RENT,1,Low,78000,1,18000, 60 months,2,INDIVIDUAL,1,moving,10,Low,1,Bad Loan,1,10.65,B,2,16.52,1161.06,689.39,0.0,388.23,Northern-Irl
883161,2011,01/09/2011,1062012,0.5,RENT,1,Low,30000,1,6800, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,13.64,7452.7,6800.0,0.0,156.44,Northern-Irl
883543,2011,01/09/2011,1102014,0.5,RENT,1,Medium,140000,2,7400, 36 months,1,INDIVIDUAL,1,moving,10,Low,1,Good Loan,0,6.03,A,1,0.15,8107.76489,7400.0,0.0,225.23,ulster
883583,2011,01/09/2011,1012014,3.0,RENT,1,Low,74000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,17.11,10992.62,10000.0,0.0,307.04,ulster
883572,2011,01/09/2011,1072013,0.5,RENT,1,Low,34560,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,13.49,C,3,7.12,5796.14,3310.42,20.09,276.06,ulster
883581,2011,01/09/2011,1102014,10.0,RENT,1,Low,48000,1,2000, 36 months,1,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,10.65,B,2,13.95,2343.753244,2000.0,0.0,65.15,leinster
881981,2011,01/09/2011,1122012,5.0,RENT,1,Low,26000,1,5825, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,23.72,6644.1,5825.0,0.0,199.85,munster
879867,2011,01/09/2011,1102014,1.0,RENT,1,Low,45000,1,8400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,16.29,9461.532431,8400.0,0.0,262.84,Northern-Irl
883504,2011,01/09/2011,1042013,10.0,MORTGAGE,3,Low,82000,1,35000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.49,D,4,21.38,22272.53,18225.0,0.0,447.96,leinster
883431,2011,01/09/2011,1102012,2.0,MORTGAGE,3,Low,43000,1,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,18.25,D,4,19.56,4938.05,1878.7,649.71,329.98,leinster
882001,2011,01/09/2011,1102014,1.0,MORTGAGE,3,Low,68000,1,16000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,16.76,19534.16074,16000.0,0.0,542.89,Northern-Irl
883428,2011,01/09/2011,1052013,4.0,RENT,1,Low,47000,1,16500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,14.73,18087.01,16500.0,0.0,516.29,Northern-Irl
880667,2011,01/09/2011,1102014,0.5,MORTGAGE,3,Medium,116000,2,35000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.58,D,4,18.54,44898.27898,35000.0,0.0,1257.98,ulster
883418,2011,01/09/2011,1072014,2.0,RENT,1,Low,75000,1,8000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,18.85,9748.308843,8000.0,0.0,271.45,leinster
883331,2011,01/09/2011,1092014,10.0,MORTGAGE,3,High,270000,3,30000, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,14.27,C,3,11.5,26808.01986,20275.0,0.0,474.61,ulster
883352,2011,01/09/2011,1102014,8.0,OWN,2,Low,32000,1,12150, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,7.65,13428.776969999999,12150.0,0.0,373.05,Northern-Irl
882853,2011,01/09/2011,1052013,3.0,OWN,2,Low,24000,1,7200, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.51,A,1,9.95,7833.86,7200.0,0.0,224.0,cannught
883176,2011,01/09/2011,1032013,7.0,MORTGAGE,3,Low,85000,1,5500, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,13.49,C,3,4.18,6346.31,5500.0,0.0,186.62,cannught
883253,2011,01/09/2011,1122015,10.0,MORTGAGE,3,Medium,108000,2,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,16.33,29794.42,20003.62,0.0,585.22,ulster
878073,2011,01/09/2011,1092015,10.0,MORTGAGE,3,Medium,165000,2,14000, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,19.42,E,5,4.44,21513.453559999998,14000.0,0.0,366.42,munster
882741,2011,01/09/2011,1102014,0.5,MORTGAGE,3,Medium,114996,2,7450, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,12.52,8866.554742,7450.0,0.0,246.42,ulster
883322,2011,01/09/2011,1102014,2.0,RENT,1,Low,26400,1,5000, 36 months,1,INDIVIDUAL,1,wedding,5,High,2,Good Loan,0,13.49,C,3,22.09,6103.614772999999,5000.0,0.0,169.66,Northern-Irl
883314,2011,01/09/2011,1102014,6.05,OWN,2,Low,16000,1,6000, 36 months,1,INDIVIDUAL,1,house,12,Low,1,Good Loan,0,7.9,A,1,1.88,6757.707754000001,6000.0,0.0,187.75,cannught
883303,2011,01/09/2011,1092014,6.05,RENT,1,Low,40000,1,12800, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,20.46,15448.322269999999,12800.0,0.0,429.38,ulster
874548,2011,01/09/2011,1102014,0.5,RENT,1,Low,95000,1,14000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,19.64,16895.34463,14000.0,0.0,469.63,leinster
878753,2011,01/09/2011,1102013,10.0,RENT,1,Low,88771,1,9950, 60 months,2,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,10.65,B,2,1.72,11778.13,9950.0,0.0,214.61,leinster
864228,2011,01/09/2011,1102014,5.0,RENT,1,Low,42000,1,11200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,18.63,14321.2463,11200.0,0.0,398.03,cannught
883300,2011,01/09/2011,1072015,5.0,MORTGAGE,3,Medium,120000,2,21000, 60 months,2,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,12.69,B,2,3.22,19567.36633,14725.0,0.0,332.71,leinster
883289,2011,01/09/2011,1012013,4.0,MORTGAGE,3,Medium,200000,2,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,17.12,17440.92,15000.01,0.0,351.13,munster
883282,2011,01/09/2011,1042013,0.5,RENT,1,Medium,123000,2,6500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,5.88,7071.54,6500.0,0.0,202.23,ulster
883228,2011,01/09/2011,1102014,6.05,OWN,2,Low,26232,1,6000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.03,A,1,27.95,6588.87861,6000.0,0.0,182.62,leinster
882237,2011,01/09/2011,1112015,10.0,MORTGAGE,3,Low,75000,1,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,7.79,18079.38001,15000.0,0.0,303.43,Northern-Irl
883269,2011,01/09/2011,1012014,4.0,RENT,1,Low,60000,1,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.58,D,4,2.42,19987.41,15000.0,0.0,377.49,Northern-Irl
883270,2011,01/09/2011,1012014,2.0,RENT,1,Low,18000,1,2400, 36 months,1,INDIVIDUAL,1,renewable_energy,13,Low,1,Good Loan,0,10.65,B,2,20.47,2805.72,2400.0,0.0,78.18,cannught
883216,2011,01/09/2011,1052015,10.0,MORTGAGE,3,Low,85000,1,30000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,6.23,25913.40719,20900.0,0.0,443.14,munster
882709,2011,01/09/2011,1122011,2.0,MORTGAGE,3,Low,43200,1,5000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,7.51,A,1,15.61,5091.68,5000.0,0.0,155.56,cannught
883204,2011,01/09/2011,1112013,8.0,MORTGAGE,3,Low,55000,1,12375, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,24.85,14144.31,12375.0,0.0,398.79,ulster
883203,2011,01/09/2011,1122015,5.0,MORTGAGE,3,Medium,150000,2,14650, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,6.82,20837.29996,14650.0,0.0,350.61,leinster
879029,2011,01/09/2011,1102014,2.0,OWN,2,Low,21000,1,6000, 36 months,1,INDIVIDUAL,1,major_purchase,8,High,2,Good Loan,0,15.27,C,3,4.57,7510.739817000001,6000.0,0.0,208.79,leinster
883183,2011,01/09/2011,1102014,10.0,MORTGAGE,3,Low,53000,1,15875, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,17.16,17881.66435,15875.0,0.0,496.74,munster
876792,2011,01/09/2011,1032014,10.0,MORTGAGE,3,Low,80000,1,20000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,4.0,22762.03556,20000.0,0.0,635.07,cannught
883129,2011,01/09/2011,1042013,10.0,MORTGAGE,3,Low,75000,1,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,22.06,F,6,10.99,15425.99,4712.62,1749.35,967.86,cannught
883173,2011,01/09/2011,1112012,7.0,MORTGAGE,3,Low,55500,1,4750, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,15.27,C,3,17.04,2335.95,1460.35,202.05,165.29,leinster
883165,2011,01/09/2011,1122015,10.0,OWN,2,Low,60000,1,13000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,16.82,14242.49,10546.93,0.0,280.39,Northern-Irl
883037,2011,01/09/2011,1022013,1.0,RENT,1,Low,60000,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,20.89,F,6,5.68,7956.8,7000.0,0.0,263.34,munster
883067,2011,01/09/2011,1052013,6.0,RENT,1,Low,61200,1,11200, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,22.27,12128.53,11200.0,0.0,343.89,Northern-Irl
880401,2011,01/09/2011,1102014,10.0,MORTGAGE,3,Low,70000,1,16000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,17.61,18756.43418,16000.0,0.0,521.18,ulster
882693,2011,01/09/2011,1102014,2.0,MORTGAGE,3,Low,78000,1,1750, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,10.65,B,2,21.28,2050.866362,1750.0,0.0,57.01,ulster
882960,2011,01/09/2011,1122011,4.0,MORTGAGE,3,Low,75000,1,4500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.65,C,3,13.02,2598.24,201.33,2288.52,155.23,ulster
882910,2011,01/09/2011,1052013,10.0,MORTGAGE,3,Low,82000,1,20375, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,20.3,E,5,24.04,26266.89,20375.0,0.0,543.22,ulster
882901,2011,01/09/2011,1012015,4.0,RENT,1,Low,54804,1,3600, 36 months,1,INDIVIDUAL,1,house,12,High,2,Good Loan,0,16.77,D,4,8.23,4658.178562,3600.0,0.0,127.94,ulster
882885,2011,01/09/2011,1072012,3.0,RENT,1,Low,24000,1,3000, 36 months,1,INDIVIDUAL,1,other,4,High,2,Bad Loan,1,19.03,E,5,13.25,1125.32,597.26,138.02,110.02,Northern-Irl
882849,2011,01/09/2011,1122015,6.0,MORTGAGE,3,Low,100000,1,35000, 60 months,2,INDIVIDUAL,1,house,12,Low,1,Good Loan,0,11.71,B,2,1.9,30035.71,21602.21,0.0,589.47,ulster
882860,2011,01/09/2011,1052013,10.0,MORTGAGE,3,Low,95000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,18.53,17984.51,15000.0,0.0,527.06,ulster
882412,2011,01/09/2011,1072012,10.0,MORTGAGE,3,Medium,150000,2,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.25,D,4,4.61,16956.52,15000.0,0.0,382.95,cannught
882416,2011,01/09/2011,1072014,10.0,MORTGAGE,3,Medium,160000,2,24000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,20.87,30692.0331,24000.0,0.0,542.28,leinster
882863,2011,01/09/2011,1102014,3.0,RENT,1,Low,40000,1,6000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.62,A,1,3.99,6630.6486429999995,6000.0,0.0,184.23,leinster
882562,2011,01/09/2011,1012014,10.0,MORTGAGE,3,Low,60000,1,6000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,8.9,A,1,17.28,6693.23,6000.0,0.0,190.52,cannught
882824,2011,01/09/2011,1102014,4.0,RENT,1,Low,35000,1,10825, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,11.55,12689.25858,10825.0,0.0,352.61,cannught
875409,2011,01/09/2011,1052012,1.0,RENT,1,Low,24000,1,8500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,16.95,8862.59,8500.0,0.0,265.97,Northern-Irl
882760,2011,01/09/2011,1052013,0.5,RENT,1,Low,30000,1,2000, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,12.42,B,2,15.68,2296.75,2000.0,0.0,66.84,ulster
882774,2011,01/09/2011,1122015,10.0,MORTGAGE,3,Low,73000,1,16000, 60 months,2,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,11.71,B,2,20.76,18014.31,12956.6,0.0,353.58,Northern-Irl
882779,2011,01/09/2011,1072012,4.0,MORTGAGE,3,Low,30000,1,1000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,6.62,A,1,24.0,301.12,230.07,26.8,30.71,leinster
880448,2011,01/09/2011,1102014,1.0,MORTGAGE,3,Low,94000,1,13000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.03,A,1,11.73,14258.5709,13000.0,0.0,395.67,cannught
879843,2011,01/09/2011,1102014,0.5,RENT,1,Low,69996,1,2000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,21.23,2344.373136,2000.0,0.0,65.15,ulster
878123,2011,01/09/2011,1102013,2.0,MORTGAGE,3,Low,61200,1,9000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,13.82,10018.8,9000.0,0.0,281.62,leinster
882642,2011,01/09/2011,1102013,3.0,RENT,1,Low,100000,1,10000, 36 months,1,INDIVIDUAL,1,vacation,11,Low,1,Good Loan,0,6.62,A,1,8.8,10922.76,10000.0,0.0,307.04,ulster
882724,2011,01/09/2011,1092013,3.0,OWN,2,Low,30000,1,15000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,6.62,A,1,2.68,16144.67,15000.0,0.0,460.56,ulster
882692,2011,01/09/2011,1052013,10.0,RENT,1,Low,41000,1,5600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,19.99,6677.16,5600.0,0.0,196.77,ulster
882675,2011,01/09/2011,1082012,6.0,OWN,2,Low,38000,1,22000, 60 months,2,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,10.65,B,2,9.47,24003.32,22000.0,0.0,474.51,leinster
879569,2011,01/09/2011,1072015,10.0,MORTGAGE,3,Low,58000,1,30000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,22.3,40615.90696,30000.0,0.0,690.15,munster
882593,2011,01/09/2011,1102014,4.0,RENT,1,Low,70000,1,4500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,24.36,4972.537463000001,4500.0,0.0,138.17,Northern-Irl
881238,2011,01/09/2011,1112012,9.0,OWN,2,Medium,199992,2,11900, 60 months,2,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,10.65,B,2,11.88,13246.76,11900.0,0.0,256.67,leinster
882613,2011,01/09/2011,1102014,7.0,RENT,1,Low,52500,1,11425, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,26.0,12794.91883,11425.0,0.0,355.45,ulster
882577,2011,01/09/2011,1122015,1.0,MORTGAGE,3,Medium,114996,2,10000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,7.01,12361.31,7935.5,0.0,242.97,leinster
879746,2011,01/09/2011,1032014,10.0,RENT,1,Low,40000,1,19750, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.25,D,4,22.65,27164.86047,19750.0,0.0,504.22,leinster
882555,2011,01/09/2011,1102014,4.0,MORTGAGE,3,Low,100000,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,12.16,8000.574953,7000.0,0.0,222.28,ulster
882545,2011,01/09/2011,1122015,10.0,MORTGAGE,3,Low,51600,1,12000, 60 months,2,INDIVIDUAL,1,other,4,High,2,Good Loan,0,13.49,C,3,5.72,14047.16,9630.67,0.0,276.06,leinster
880452,2011,01/09/2011,1092015,10.0,RENT,1,Low,62000,1,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,18.7,47589.60284,35000.0,0.0,805.17,ulster
882450,2011,01/09/2011,1032012,10.0,MORTGAGE,3,Low,97000,1,10000, 36 months,1,INDIVIDUAL,1,major_purchase,8,High,2,Good Loan,0,14.65,C,3,19.25,10582.9,10000.0,0.0,344.95,cannught
877788,2011,01/09/2011,1032014,10.0,MORTGAGE,3,Low,53796,1,7000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,9.91,B,2,10.8,8080.49495,7000.0,0.0,225.58,munster
881888,2011,01/09/2011,1082013,6.05,RENT,1,Low,25000,1,2000, 36 months,1,INDIVIDUAL,1,moving,10,Low,1,Bad Loan,1,9.91,B,2,19.92,1413.5,1147.64,0.0,64.45,Northern-Irl
882465,2011,01/09/2011,1102014,4.0,RENT,1,Low,31200,1,4200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,13.04,4798.64997,4200.0,0.0,133.37,ulster
882431,2011,01/09/2011,1052012,10.0,MORTGAGE,3,Low,73000,1,12000, 60 months,2,INDIVIDUAL,1,medical,9,High,2,Bad Loan,1,16.77,D,4,10.88,2076.28,936.88,10.58,296.75,ulster
882357,2011,01/09/2011,1102014,7.0,MORTGAGE,3,Low,80000,1,22000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,20.02,25791.66834,22000.0,0.0,716.62,leinster
882462,2011,01/09/2011,1072013,1.0,MORTGAGE,3,Low,78000,1,8500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,15.96,C,3,20.14,6271.53,4449.41,18.36,298.67,leinster
878586,2011,01/09/2011,1102014,8.0,MORTGAGE,3,Low,30000,1,4375, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,27.95,4834.901999000001,4375.0,0.0,134.33,leinster
877556,2011,01/09/2011,1102014,5.0,RENT,1,Low,24000,1,7200, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,20.95,8439.884743999999,7200.0,0.0,234.53,Northern-Irl
882355,2011,01/09/2011,1042014,10.0,MORTGAGE,3,Low,32352,1,1000, 36 months,1,INDIVIDUAL,1,other,4,High,2,Bad Loan,1,15.27,C,3,10.42,1072.26,799.1,28.26,34.8,ulster
882419,2011,01/09/2011,1062014,1.0,MORTGAGE,3,Low,61000,1,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.65,C,3,27.64,26247.12126,20000.0,0.0,472.14,leinster
882370,2011,01/09/2011,1102014,2.0,MORTGAGE,3,Low,30000,1,1400, 36 months,1,INDIVIDUAL,1,renewable_energy,13,Low,1,Good Loan,0,6.03,A,1,1.92,1548.800713,1400.0,0.0,42.61,munster
882100,2011,01/09/2011,1012016,10.0,MORTGAGE,3,Low,63000,1,24700, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.58,D,4,19.14,31911.01,19802.42,0.0,621.59,leinster
882328,2011,01/09/2011,1052013,10.0,MORTGAGE,3,High,204000,3,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.58,D,4,4.46,18297.51,15000.0,0.0,539.14,Northern-Irl
882241,2011,01/09/2011,1092012,7.0,RENT,1,Medium,120000,2,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,13.05,39817.03,35000.01,0.0,850.39,leinster
882365,2011,01/09/2011,1092013,5.0,MORTGAGE,3,Low,66000,1,35000, 60 months,2,INDIVIDUAL,1,small_business,3,Low,1,Bad Loan,1,11.49,B,2,15.05,18209.55,10123.13,1470.62,769.57,ulster
882246,2011,01/09/2011,1112011,10.0,MORTGAGE,3,Low,91000,1,13600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.42,B,2,12.46,1200.83,313.26,747.0,454.45,ulster
882247,2011,01/09/2011,1012014,6.0,RENT,1,Low,19200,1,4000, 36 months,1,INDIVIDUAL,1,other,4,High,2,Good Loan,0,19.03,E,5,10.56,5197.75,4000.0,0.0,146.69,ulster
882293,2011,01/09/2011,1112013,4.0,RENT,1,Low,38400,1,13000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,19.13,14858.12,13000.0,0.0,418.93,ulster
881729,2011,01/09/2011,1102014,10.0,MORTGAGE,3,Low,79536,1,16425, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,20.81,18501.24571,16425.0,0.0,513.95,ulster
882167,2011,01/09/2011,1082014,2.0,MORTGAGE,3,Low,90000,1,7000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,10.65,B,2,8.45,8200.033329,7000.0,0.0,228.02,munster
882281,2011,01/09/2011,1122015,10.0,MORTGAGE,3,Low,80000,1,32000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,23.52,G,7,17.65,46459.45,24530.36,0.0,911.69,leinster
882230,2011,01/09/2011,1102013,10.0,MORTGAGE,3,Low,59800,1,15000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,15.96,C,3,21.35,18448.52,15000.0,0.0,527.06,ulster
882226,2011,01/09/2011,1032012,3.0,RENT,1,Medium,120000,2,7000, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Bad Loan,1,16.29,D,4,2.43,1589.1,780.44,355.0,247.11,ulster
882215,2011,01/09/2011,1102014,6.0,MORTGAGE,3,Low,30000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,4.04,11196.90531,10000.0,0.0,311.11,leinster
882193,2011,01/09/2011,1062014,2.0,RENT,1,Low,66000,1,6000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,2.0,7123.357551000001,6000.0,0.0,198.46,leinster
882216,2011,01/09/2011,1112013,10.0,RENT,1,Low,47088,1,4000, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,6.62,A,1,10.17,4375.88,4000.0,0.0,122.82,Northern-Irl
882067,2011,01/09/2011,1012014,6.0,MORTGAGE,3,Low,72000,1,9800, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,6.62,A,1,19.07,10772.43,9800.0,0.0,300.9,leinster
882183,2011,01/09/2011,1102014,2.0,RENT,1,Low,22200,1,2500, 36 months,1,INDIVIDUAL,1,car,2,High,2,Good Loan,0,16.29,D,4,12.59,3191.0079809999997,2500.0,0.0,88.26,munster
882118,2011,01/09/2011,1082012,10.0,MORTGAGE,3,Low,44828,1,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,18.07,21437.34,3478.85,15236.31,564.87,cannught
882090,2011,01/09/2011,1082012,4.0,MORTGAGE,3,Low,86000,1,25200, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,20.3,E,5,14.9,8699.93,2931.96,1298.29,671.86,Northern-Irl
881975,2011,01/09/2011,1102012,3.0,RENT,1,Low,52000,1,7200, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,5.65,8019.9,7200.0,0.0,241.53,Northern-Irl
870390,2011,01/09/2011,1102014,10.0,OWN,2,Medium,153936,2,20000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.62,A,1,11.81,22105.03628,20000.0,0.0,614.08,leinster
882097,2011,01/09/2011,1122015,0.5,MORTGAGE,3,Medium,165000,2,18000, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,23.91,G,7,9.46,26279.9,13746.8,0.0,516.89,Northern-Irl
881812,2011,01/09/2011,1082014,6.0,RENT,1,Low,51600,1,4000, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,9.91,B,2,14.6,4635.715365999999,4000.0,0.0,128.9,ulster
879011,2011,01/09/2011,1102014,10.0,MORTGAGE,3,Medium,166000,2,30000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.64,E,5,18.09,39384.66549,30000.0,0.0,1094.23,Northern-Irl
882018,2011,01/09/2011,1102014,8.0,MORTGAGE,3,Low,85000,1,35000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,20.22,39425.25815,35000.0,0.0,1095.16,munster
